Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Location,Discount_Applied,Return_Flag,Order_Amount,Payment_Method_Debit Card,Payment_Method_Gift Card,Payment_Method_PayPal,Shipping_Method_Next-Day,Shipping_Method_Standard,Product_Category_Clothing,Product_Category_Electronics,Product_Category_Home,Product_Category_Toys,User_Gender_Male,Return_Prob
ORD00004846,PROD00004846,USER00004846,2024-11-23,,235.58,5,,Not Returned,,30,City85,46.71,0,1177.9,False,False,False,False,False,False,False,False,False,False,0.5136401610251269
ORD00004847,PROD00004847,USER00004847,2024-11-10,2023-01-27,25.96,1,Defective,Returned,-653.0,63,City76,23.03,1,25.96,False,False,False,False,False,False,True,False,False,True,0.5131384064648787
ORD00004849,PROD00004849,USER00004849,2023-09-11,,13.6,2,,Not Returned,,69,City20,29.88,0,27.2,False,False,False,False,True,False,False,False,False,True,0.5079716576979209
ORD00004850,PROD00004850,USER00004850,2023-07-18,,174.93,3,,Not Returned,,68,City54,30.51,0,524.79,False,True,False,False,True,False,False,False,False,False,0.5062630384747097
ORD00004852,PROD00004852,USER00004852,2024-11-29,2024-06-20,364.99,1,Changed mind,Returned,-162.0,58,City61,3.87,1,364.99,False,True,False,False,False,False,True,False,False,True,0.502425167364267
ORD00004853,PROD00004853,USER00004853,2023-06-01,,474.91,1,,Not Returned,,51,City16,32.39,0,474.91,False,False,False,True,False,False,False,True,False,True,0.5133775206112229
ORD00004855,PROD00004855,USER00004855,2023-04-10,,462.66,2,,Not Returned,,55,City9,40.04,0,925.32,False,False,False,False,False,False,False,False,False,True,0.5124041643692091
ORD00004857,PROD00004857,USER00004857,2023-08-01,,352.13,3,,Not Returned,,63,City84,49.67,0,1056.3899999999999,False,True,False,False,True,False,False,False,True,True,0.5098918452598595
ORD00004858,PROD00004858,USER00004858,2024-07-08,2023-12-02,140.55,5,Not as described,Returned,-219.0,36,City48,22.91,1,702.75,True,False,False,False,True,False,False,False,False,True,0.5067521666544432
ORD00004859,PROD00004859,USER00004859,2023-05-04,,173.78,3,,Not Returned,,23,City83,32.54,0,521.34,False,True,False,False,False,True,False,False,False,True,0.5340619655204104
ORD00004860,PROD00004860,USER00004860,2024-08-31,2023-10-15,98.56,2,Wrong item,Returned,-321.0,64,City74,14.99,1,197.12,False,False,False,False,False,False,True,False,False,True,0.5079734995281567
ORD00004861,PROD00004861,USER00004861,2023-03-17,2024-08-10,359.95,1,Not as described,Returned,512.0,25,City34,22.26,1,359.95,False,True,False,True,False,False,False,False,False,False,0.5090437452608253
ORD00004862,PROD00004862,USER00004862,2023-01-18,2024-09-11,19.98,4,Not as described,Returned,602.0,21,City15,9.51,1,79.92,False,False,False,False,False,True,False,False,False,True,0.5158834025394023
ORD00004863,PROD00004863,USER00004863,2024-11-16,,28.29,4,,Not Returned,,21,City31,41.35,0,113.16,True,False,False,False,False,False,False,True,False,True,0.5193228435829798
ORD00004864,PROD00004864,USER00004864,2023-10-06,,355.54,2,,Not Returned,,42,City73,34.82,0,711.08,False,True,False,False,True,False,False,True,False,False,0.5019972508841046
ORD00004866,PROD00004866,USER00004866,2023-04-11,2023-10-01,331.13,1,Changed mind,Returned,173.0,29,City20,43.9,1,331.13,False,True,False,True,False,False,True,False,False,True,0.5460903841887503
ORD00004869,PROD00004869,USER00004869,2024-05-20,,497.28,5,,Not Returned,,46,City26,47.9,0,2486.3999999999996,True,False,False,True,False,False,False,True,False,False,0.510287385129557
ORD00004871,PROD00004871,USER00004871,2024-02-29,,385.87,4,,Not Returned,,69,City26,46.82,0,1543.48,False,False,False,False,False,False,False,True,False,False,0.5032096267724239
ORD00004872,PROD00004872,USER00004872,2024-06-04,,311.0,4,,Not Returned,,20,City98,35.06,0,1244.0,True,False,False,True,False,False,False,False,True,True,0.5061295159958205
ORD00004873,PROD00004873,USER00004873,2024-10-07,2023-04-09,107.93,4,Defective,Returned,-547.0,22,City76,40.96,1,431.72,False,False,False,True,False,False,False,False,True,False,0.5090512071842407
ORD00004874,PROD00004874,USER00004874,2023-09-01,2024-10-14,344.98,2,Not as described,Returned,409.0,54,City73,47.99,1,689.96,True,False,False,True,False,True,False,False,False,False,0.5481782162446623
ORD00004875,PROD00004875,USER00004875,2024-05-21,2023-11-15,377.12,2,Changed mind,Returned,-188.0,56,City24,34.22,1,754.24,False,True,False,False,True,True,False,False,False,True,0.5331814460916043
ORD00004878,PROD00004878,USER00004878,2023-10-05,2024-02-11,420.49,3,Changed mind,Returned,129.0,28,City43,43.0,1,1261.47,False,True,False,True,False,True,False,False,False,False,0.5420931170002325
ORD00004879,PROD00004879,USER00004879,2023-07-02,2023-10-22,101.29,2,Not as described,Returned,112.0,33,City55,28.44,1,202.58,False,True,False,False,True,False,True,False,False,False,0.5180764693667392
ORD00004885,PROD00004885,USER00004885,2024-02-28,2024-03-31,82.97,1,Wrong item,Returned,32.0,40,City34,48.27,1,82.97,True,False,False,True,False,False,False,True,False,True,0.5287224892912201
ORD00004890,PROD00004890,USER00004890,2023-04-22,,98.74,2,,Not Returned,,52,City48,3.51,0,197.48,False,True,False,False,True,True,False,False,False,True,0.5098810231966664
ORD00004891,PROD00004891,USER00004891,2023-08-02,,475.2,1,,Not Returned,,60,City58,38.9,0,475.2,True,False,False,True,False,False,False,False,True,True,0.5133887011773447
ORD00004893,PROD00004893,USER00004893,2024-09-01,2023-06-21,70.02,4,Not as described,Returned,-438.0,44,City25,29.97,1,280.08,False,False,True,True,False,True,False,False,False,False,0.5101270149879715
ORD00004900,PROD00004900,USER00004900,2024-08-08,2024-05-15,41.82,4,Wrong item,Returned,-85.0,40,City28,21.14,1,167.28,False,False,False,False,True,True,False,False,False,True,0.5249789333788472
ORD00004903,PROD00004903,USER00004903,2023-10-07,2024-07-02,442.46,4,Wrong item,Returned,269.0,43,City45,46.28,1,1769.84,False,True,False,True,False,False,False,True,False,False,0.5154409451139214
ORD00004904,PROD00004904,USER00004904,2024-04-03,2023-11-23,314.57,4,Not as described,Returned,-132.0,46,City61,13.92,1,1258.28,False,True,False,False,True,False,True,False,False,False,0.501457834247976
ORD00004910,PROD00004910,USER00004910,2024-08-25,,356.62,4,,Not Returned,,44,City16,38.35,0,1426.48,True,False,False,True,False,False,False,False,False,True,0.5217884874674289
ORD00004912,PROD00004912,USER00004912,2024-07-30,2023-07-12,190.17,3,Defective,Returned,-384.0,18,City45,23.23,1,570.51,False,False,True,True,False,True,False,False,False,True,0.5058181787395292
ORD00004916,PROD00004916,USER00004916,2024-10-31,2024-12-09,136.59,5,Changed mind,Returned,39.0,25,City47,46.78,1,682.95,False,False,False,False,False,True,False,False,False,False,0.5386146765365463
ORD00004917,PROD00004917,USER00004917,2023-06-06,2023-08-15,245.63,3,Wrong item,Returned,70.0,39,City88,39.98,1,736.89,True,False,False,False,True,False,False,False,False,True,0.5171351643177271
ORD00004918,PROD00004918,USER00004918,2024-01-06,2024-01-28,42.46,3,Not as described,Returned,22.0,63,City83,37.91,1,127.38,False,True,False,True,False,False,False,True,False,False,0.5196379587718754
ORD00004920,PROD00004920,USER00004920,2023-05-25,2023-06-29,225.88,1,Defective,Returned,35.0,57,City49,45.84,1,225.88,True,False,False,False,True,True,False,False,False,True,0.5431811140541297
ORD00004921,PROD00004921,USER00004921,2024-02-03,,119.19,1,,Not Returned,,19,City62,41.77,0,119.19,False,False,False,False,True,False,True,False,False,False,0.5235750509236546
ORD00004924,PROD00004924,USER00004924,2024-11-29,,447.33,1,,Not Returned,,36,City61,49.72,0,447.33,False,False,False,False,False,False,False,False,True,False,0.5034554338668835
ORD00004925,PROD00004925,USER00004925,2024-10-12,,126.75,1,,Not Returned,,55,City84,20.56,0,126.75,False,True,False,False,False,False,True,False,False,True,0.5157766319481052
ORD00004930,PROD00004930,USER00004930,2024-05-29,2023-12-03,233.79,5,Wrong item,Returned,-178.0,68,City39,42.9,1,1168.95,False,True,False,False,False,False,False,False,False,True,0.5205823586254651
ORD00004931,PROD00004931,USER00004931,2023-01-09,2023-07-09,33.22,1,Defective,Returned,181.0,57,City9,47.87,1,33.22,False,True,False,False,True,False,False,False,True,True,0.5107739555742892
ORD00004932,PROD00004932,USER00004932,2024-01-02,,76.88,3,,Not Returned,,31,City23,42.06,0,230.64,False,False,False,False,False,True,False,False,False,False,0.5340620823413459
ORD00004933,PROD00004933,USER00004933,2024-10-02,2023-04-18,344.85,1,Changed mind,Returned,-533.0,64,City41,40.87,1,344.85,False,True,False,False,True,False,False,False,True,True,0.5058057010752094
ORD00004934,PROD00004934,USER00004934,2023-03-09,2023-08-12,198.52,3,Defective,Returned,156.0,53,City47,17.5,1,595.5600000000001,True,False,False,False,False,False,True,False,False,False,0.506860574671258
ORD00004935,PROD00004935,USER00004935,2024-08-21,2023-01-16,263.2,4,Changed mind,Returned,-583.0,70,City42,12.49,1,1052.8,False,True,False,False,True,False,True,False,False,False,0.5019642810514271
ORD00004937,PROD00004937,USER00004937,2023-12-23,2023-12-29,260.66,5,Wrong item,Returned,6.0,64,City81,43.89,1,1303.3000000000002,True,False,False,False,True,False,False,True,False,True,0.5131937493704066
ORD00004938,PROD00004938,USER00004938,2024-05-24,2024-12-27,376.38,4,Wrong item,Returned,217.0,55,City52,22.31,1,1505.52,True,False,False,False,False,False,True,False,False,False,0.5051714369630799
ORD00004939,PROD00004939,USER00004939,2024-10-03,2024-08-13,34.15,2,Defective,Returned,-51.0,37,City58,8.08,1,68.3,False,True,False,True,False,False,True,False,False,True,0.5173070564934145
ORD00004941,PROD00004941,USER00004941,2023-12-04,,14.36,1,,Not Returned,,28,City66,21.52,0,14.36,True,False,False,False,False,False,True,False,False,False,0.5093322335823375
ORD00004944,PROD00004944,USER00004944,2023-07-24,2023-12-29,294.35,4,Defective,Returned,158.0,39,City58,23.31,1,1177.4,False,True,False,False,False,True,False,False,False,False,0.5171335073780293
ORD00004945,PROD00004945,USER00004945,2023-08-26,,249.52,2,,Not Returned,,33,City24,11.29,0,499.04,True,False,False,True,False,False,True,False,False,True,0.5167871045362512
ORD00004946,PROD00004946,USER00004946,2024-12-10,,126.67,4,,Not Returned,,46,City95,44.19,0,506.68,True,False,False,False,True,False,True,False,False,True,0.5375597672113605
ORD00004949,PROD00004949,USER00004949,2024-08-26,2023-07-25,271.79,4,Wrong item,Returned,-398.0,23,City68,26.48,1,1087.16,True,False,False,True,False,False,True,False,False,False,0.5223127436426668
ORD00004952,PROD00004952,USER00004952,2023-07-18,2023-11-16,12.01,1,Defective,Returned,121.0,24,City73,34.76,1,12.01,False,True,False,False,False,False,False,True,False,False,0.5026023379501711
ORD00004953,PROD00004953,USER00004953,2024-09-03,2023-12-13,308.92,3,Wrong item,Returned,-265.0,37,City66,0.2,1,926.76,False,False,False,True,False,True,False,False,False,True,0.5097203927873496
ORD00004955,PROD00004955,USER00004955,2024-10-14,2024-02-26,287.75,1,Wrong item,Returned,-231.0,32,City53,46.38,1,287.75,False,True,False,False,False,False,False,True,False,True,0.5188708172481138
ORD00004958,PROD00004958,USER00004958,2023-08-23,2023-08-01,157.64,3,Not as described,Returned,-22.0,41,City82,26.5,1,472.91999999999996,False,True,False,False,True,False,False,False,False,False,0.5032501308217943
ORD00004960,PROD00004960,USER00004960,2024-03-27,2023-08-17,174.78,3,Not as described,Returned,-223.0,48,City10,39.3,1,524.34,False,False,True,False,True,False,True,False,False,True,0.5024412776064909
ORD00004961,PROD00004961,USER00004961,2023-10-26,,385.5,2,,Not Returned,,65,City57,13.78,0,771.0,True,False,False,False,True,False,True,False,False,True,0.5075319950300654
ORD00004962,PROD00004962,USER00004962,2024-09-25,2024-10-25,91.1,1,Defective,Returned,30.0,48,City80,27.87,1,91.1,False,True,False,True,False,False,False,True,False,False,0.5071861232350691
ORD00004963,PROD00004963,USER00004963,2024-07-06,2023-06-08,315.75,4,Not as described,Returned,-394.0,65,City84,47.72,1,1263.0,True,False,False,False,True,False,False,False,True,True,0.5065224305139392
ORD00004964,PROD00004964,USER00004964,2024-08-19,2024-08-07,106.31,4,Wrong item,Returned,-12.0,19,City17,26.91,1,425.24,False,True,False,False,True,False,False,True,False,False,0.5002002349899001
ORD00004966,PROD00004966,USER00004966,2023-09-10,2023-11-06,269.63,4,Not as described,Returned,57.0,37,City93,11.41,1,1078.52,False,True,False,True,False,True,False,False,False,True,0.5237304006040192
ORD00004971,PROD00004971,USER00004971,2023-11-29,,220.3,3,,Not Returned,,60,City86,1.82,0,660.9000000000001,False,True,False,False,False,True,False,False,False,True,0.5072328432848997
ORD00004976,PROD00004976,USER00004976,2024-12-10,,390.21,4,,Not Returned,,50,City40,28.64,0,1560.84,False,True,False,True,False,False,False,False,False,True,0.5137576537009636
ORD00004977,PROD00004977,USER00004977,2024-02-18,2024-10-29,332.38,5,Defective,Returned,254.0,58,City96,49.2,1,1661.9,False,True,False,False,False,True,False,False,False,False,0.5361954736532578
ORD00004978,PROD00004978,USER00004978,2023-04-24,,109.15,5,,Not Returned,,56,City54,31.37,0,545.75,True,False,False,False,False,False,False,True,False,True,0.5094892941532868
ORD00004980,PROD00004980,USER00004980,2024-06-14,2023-12-21,377.28,4,Not as described,Returned,-176.0,40,City44,17.65,1,1509.12,False,True,False,False,True,False,True,False,False,False,0.5025121790572258
ORD00004981,PROD00004981,USER00004981,2024-08-14,2023-05-18,382.06,1,Defective,Returned,-454.0,52,City38,43.65,1,382.06,True,False,False,False,True,True,False,False,False,True,0.5418115563555379
ORD00004983,PROD00004983,USER00004983,2023-08-20,,168.64,1,,Not Returned,,47,City19,31.0,0,168.64,True,False,False,True,False,False,False,True,False,True,0.5144488728821083
ORD00004986,PROD00004986,USER00004986,2023-12-29,2023-09-12,153.6,5,Wrong item,Returned,-108.0,52,City71,29.61,1,768.0,True,False,False,True,False,False,False,True,False,True,0.5161377998767344
ORD00004989,PROD00004989,USER00004989,2024-06-07,,221.15,4,,Not Returned,,57,City9,19.82,0,884.6,True,False,False,False,False,False,True,False,False,False,0.5082447987622531
ORD00004992,PROD00004992,USER00004992,2024-06-04,2023-06-22,258.17,3,Wrong item,Returned,-348.0,34,City63,44.1,1,774.51,False,False,False,True,False,False,False,False,False,False,0.521637298198242
ORD00004993,PROD00004993,USER00004993,2023-02-24,,63.07,5,,Not Returned,,36,City25,5.13,0,315.35,True,False,False,False,True,True,False,False,False,True,0.5157723859697143
ORD00004998,PROD00004998,USER00004998,2023-07-22,,268.65,4,,Not Returned,,61,City67,25.1,0,1074.6,False,True,False,True,False,False,False,True,False,True,0.5090431156016731
ORD00005001,PROD00005001,USER00005001,2024-08-05,2023-10-24,358.41,1,Wrong item,Returned,-286.0,24,City26,37.92,1,358.41,False,False,False,False,True,False,True,False,False,True,0.5266956132076229
ORD00005002,PROD00005002,USER00005002,2023-06-15,2023-11-26,190.51,4,Changed mind,Returned,164.0,65,City56,20.59,1,762.04,False,True,False,False,False,False,True,False,False,False,0.5111766069580475
ORD00005003,PROD00005003,USER00005003,2024-02-18,,59.5,1,,Not Returned,,36,City62,34.41,0,59.5,False,True,False,False,True,False,False,True,False,False,0.5024848516869967
ORD00005005,PROD00005005,USER00005005,2024-01-27,2023-12-09,351.87,1,Wrong item,Returned,-49.0,40,City46,25.38,1,351.87,False,False,False,True,False,False,False,True,False,True,0.5071039334880779
ORD00005007,PROD00005007,USER00005007,2024-03-09,2024-12-28,368.87,5,Wrong item,Returned,294.0,31,City4,48.22,1,1844.35,False,False,False,True,False,False,False,True,False,False,0.5132301594596445
ORD00005008,PROD00005008,USER00005008,2024-04-03,2024-04-03,237.77,5,Not as described,Returned,0.0,53,City49,10.45,1,1188.8500000000001,False,True,False,True,False,False,False,False,False,True,0.5032163261394221
ORD00005009,PROD00005009,USER00005009,2024-06-20,,210.03,3,,Not Returned,,57,City51,21.45,0,630.09,False,True,False,False,False,False,False,False,False,True,0.5035052231868113
ORD00005010,PROD00005010,USER00005010,2023-03-27,2024-06-29,28.88,4,Changed mind,Returned,460.0,37,City61,24.21,1,115.52,True,False,False,False,True,True,False,False,False,False,0.5254958917184173
ORD00005011,PROD00005011,USER00005011,2024-07-17,2024-07-16,163.34,5,Defective,Returned,-1.0,40,City33,22.84,1,816.7,True,False,False,True,False,False,True,False,False,True,0.5291084402636848
ORD00005012,PROD00005012,USER00005012,2023-02-21,,454.27,2,,Not Returned,,56,City100,31.47,0,908.54,False,True,False,True,False,False,True,False,False,False,0.5275125818657945
ORD00005014,PROD00005014,USER00005014,2023-12-31,2023-04-07,137.22,3,Defective,Returned,-268.0,39,City24,39.8,1,411.65999999999997,False,False,False,False,True,True,False,False,False,True,0.5365590827306768
ORD00005017,PROD00005017,USER00005017,2023-06-21,,350.79,1,,Not Returned,,39,City69,40.75,0,350.79,False,True,False,False,False,False,True,False,False,True,0.5334195255171142
ORD00005019,PROD00005019,USER00005019,2024-02-16,,391.11,3,,Not Returned,,27,City70,30.29,0,1173.33,True,False,False,False,False,False,False,True,False,True,0.5000673717953058
ORD00005022,PROD00005022,USER00005022,2024-04-15,,139.52,5,,Not Returned,,42,City77,48.36,0,697.6,False,False,False,False,True,False,True,False,False,True,0.5383803792808891
ORD00005023,PROD00005023,USER00005023,2023-04-22,,310.04,3,,Not Returned,,41,City98,45.96,0,930.1200000000001,True,False,False,True,False,False,True,False,False,False,0.5385628495782476
ORD00005024,PROD00005024,USER00005024,2023-02-01,,100.19,3,,Not Returned,,37,City100,45.51,0,300.57,False,False,False,False,True,False,False,True,False,False,0.5102862948693715
ORD00005025,PROD00005025,USER00005025,2024-08-25,2024-05-25,296.48,2,Not as described,Returned,-92.0,31,City47,19.87,1,592.96,True,False,False,False,False,False,False,False,False,True,0.5000787094811847
ORD00005028,PROD00005028,USER00005028,2024-05-03,2023-09-19,277.04,1,Changed mind,Returned,-227.0,48,City1,8.23,1,277.04,False,True,False,True,False,False,True,False,False,False,0.5103326302976116
ORD00005029,PROD00005029,USER00005029,2024-12-25,2023-11-25,470.49,1,Defective,Returned,-396.0,46,City71,42.27,1,470.49,False,False,True,True,False,False,True,False,False,False,0.5093467990358139
ORD00005030,PROD00005030,USER00005030,2024-05-29,,110.17,1,,Not Returned,,67,City77,43.36,0,110.17,False,True,False,True,False,False,False,True,False,False,0.5202891569558163
ORD00005033,PROD00005033,USER00005033,2024-06-19,2024-10-09,202.55,5,Changed mind,Returned,112.0,38,City9,40.53,1,1012.75,False,True,False,False,True,False,True,False,False,True,0.5333645299772719
ORD00005036,PROD00005036,USER00005036,2024-10-09,2024-07-31,270.51,2,Defective,Returned,-70.0,62,City50,35.92,1,541.02,False,True,False,True,False,False,False,True,False,False,0.5138161603859503
ORD00005037,PROD00005037,USER00005037,2024-02-10,2024-01-24,98.7,4,Defective,Returned,-17.0,26,City21,43.47,1,394.8,False,False,False,True,False,False,False,True,False,False,0.5201002466141126
ORD00005038,PROD00005038,USER00005038,2024-01-18,2023-07-20,316.73,4,Defective,Returned,-182.0,23,City67,39.73,1,1266.92,True,False,False,False,True,True,False,False,False,False,0.5289754216987572
ORD00005041,PROD00005041,USER00005041,2023-04-14,,66.89,3,,Not Returned,,65,City86,44.07,0,200.67000000000002,True,False,False,False,False,False,True,False,False,True,0.5376382959520609
ORD00005044,PROD00005044,USER00005044,2023-06-30,2023-06-14,346.75,2,Wrong item,Returned,-16.0,57,City24,2.66,1,693.5,True,False,False,True,False,False,True,False,False,False,0.502973397521559
ORD00005045,PROD00005045,USER00005045,2024-05-02,2023-05-26,355.37,1,Defective,Returned,-342.0,34,City38,13.87,1,355.37,False,False,False,True,False,False,True,False,False,False,0.5108989420860519
ORD00005046,PROD00005046,USER00005046,2024-01-03,2023-05-08,33.39,2,Defective,Returned,-240.0,25,City70,43.24,1,66.78,True,False,False,True,False,True,False,False,False,False,0.5470255826895832
ORD00005047,PROD00005047,USER00005047,2023-11-14,,209.47,1,,Not Returned,,41,City16,12.8,0,209.47,False,True,False,True,False,True,False,False,False,False,0.5211011852523793
ORD00005049,PROD00005049,USER00005049,2024-06-10,2023-05-04,205.51,4,Wrong item,Returned,-403.0,27,City43,29.1,1,822.04,False,True,False,False,True,False,False,True,False,True,0.5043996550979679
ORD00005050,PROD00005050,USER00005050,2024-09-23,,71.57,1,,Not Returned,,21,City33,33.34,0,71.57,False,True,False,False,False,False,False,False,False,True,0.5130234847233676
ORD00005052,PROD00005052,USER00005052,2023-05-05,2023-01-22,18.47,5,Wrong item,Returned,-103.0,56,City48,42.44,1,92.35,True,False,False,False,True,False,False,True,False,True,0.5229603096145197
ORD00005056,PROD00005056,USER00005056,2024-04-16,,461.65,1,,Not Returned,,62,City61,45.51,0,461.65,False,False,False,False,False,False,False,False,False,True,0.5200176099407189
ORD00005057,PROD00005057,USER00005057,2024-02-22,,39.72,2,,Not Returned,,18,City39,36.17,0,79.44,False,False,True,False,True,True,False,False,False,True,0.5076925647916563
ORD00005058,PROD00005058,USER00005058,2023-01-12,2023-02-03,19.17,5,Wrong item,Returned,22.0,61,City19,9.73,1,95.85000000000001,True,False,False,False,False,False,True,False,False,True,0.5144801902495932
ORD00005059,PROD00005059,USER00005059,2024-07-29,2024-05-12,70.13,5,Wrong item,Returned,-78.0,27,City70,40.87,1,350.65,False,False,False,False,True,True,False,False,False,True,0.54232256588482
ORD00005061,PROD00005061,USER00005061,2023-11-25,,128.92,3,,Not Returned,,34,City72,24.27,0,386.76,True,False,False,True,False,False,False,True,False,True,0.5107107799243377
ORD00005064,PROD00005064,USER00005064,2024-02-29,,496.02,2,,Not Returned,,19,City25,23.16,0,992.04,True,False,False,True,False,True,False,False,False,True,0.5316385312542539
ORD00005065,PROD00005065,USER00005065,2024-09-22,2024-06-15,20.49,4,Wrong item,Returned,-99.0,61,City40,31.85,1,81.96,False,False,False,False,True,False,False,True,False,True,0.5084610441681191
ORD00005066,PROD00005066,USER00005066,2024-08-05,2024-02-05,99.51,1,Defective,Returned,-182.0,48,City50,39.75,1,99.51,True,False,False,False,True,False,False,True,False,True,0.511499872018361
ORD00005067,PROD00005067,USER00005067,2024-04-22,,280.93,3,,Not Returned,,50,City4,30.28,0,842.79,False,True,False,False,False,True,False,False,False,False,0.5242578120795703
ORD00005068,PROD00005068,USER00005068,2024-12-11,,414.24,2,,Not Returned,,24,City24,23.97,0,828.48,True,False,False,True,False,False,False,False,False,False,0.5069571161656913
ORD00005069,PROD00005069,USER00005069,2024-10-05,,265.77,2,,Not Returned,,40,City42,41.71,0,531.54,False,False,False,False,True,False,False,False,True,True,0.5012255512317149
ORD00005070,PROD00005070,USER00005070,2024-03-10,,220.9,5,,Not Returned,,38,City80,48.24,0,1104.5,False,True,False,False,False,False,False,False,False,False,0.520010783070603
ORD00005071,PROD00005071,USER00005071,2024-01-30,,24.47,2,,Not Returned,,46,City56,21.06,0,48.94,False,False,False,False,True,False,True,False,False,False,0.5081418618917822
ORD00005079,PROD00005079,USER00005079,2024-04-14,2024-04-12,117.78,2,Not as described,Returned,-2.0,21,City26,35.89,1,235.56,False,True,False,False,False,False,False,True,False,False,0.505030894063845
ORD00005083,PROD00005083,USER00005083,2024-03-12,,112.51,5,,Not Returned,,58,City83,33.97,0,562.5500000000001,True,False,False,False,False,False,False,False,False,True,0.5173063537759195
ORD00005085,PROD00005085,USER00005085,2023-02-26,,155.94,3,,Not Returned,,36,City6,38.5,0,467.82,True,False,False,False,False,False,False,True,False,True,0.5119757071481067
ORD00005086,PROD00005086,USER00005086,2024-10-06,2023-01-19,135.45,3,Defective,Returned,-626.0,27,City91,44.67,1,406.34999999999997,False,True,False,False,False,False,False,True,False,True,0.5188674619662482
ORD00005088,PROD00005088,USER00005088,2024-11-18,,397.76,4,,Not Returned,,37,City7,35.95,0,1591.04,False,True,False,True,False,False,False,True,False,False,0.5082273698476087
ORD00005090,PROD00005090,USER00005090,2024-04-09,,48.22,2,,Not Returned,,43,City76,2.91,0,96.44,True,False,False,True,False,True,False,False,False,False,0.5130321256888223
ORD00005091,PROD00005091,USER00005091,2024-07-28,2024-01-27,208.15,3,Defective,Returned,-183.0,60,City40,12.48,1,624.45,False,False,False,False,True,True,False,False,False,True,0.5120885564376576
ORD00005092,PROD00005092,USER00005092,2024-12-21,2023-01-02,125.01,5,Changed mind,Returned,-719.0,68,City49,40.5,1,625.0500000000001,False,False,True,False,False,False,True,False,False,False,0.5009595985328011
ORD00005097,PROD00005097,USER00005097,2024-09-28,2024-11-14,472.39,2,Changed mind,Returned,47.0,33,City43,35.95,1,944.78,False,False,True,False,False,True,False,False,False,True,0.5035274700209557
ORD00005100,PROD00005100,USER00005100,2023-06-29,,145.34,2,,Not Returned,,51,City12,1.2,0,290.68,False,True,False,False,False,False,True,False,False,True,0.5003453305504533
ORD00005101,PROD00005101,USER00005101,2023-04-13,2024-10-08,417.97,4,Wrong item,Returned,544.0,23,City36,21.57,1,1671.88,False,False,False,False,False,False,True,False,False,False,0.5000033911511754
ORD00005102,PROD00005102,USER00005102,2024-07-04,,209.21,2,,Not Returned,,59,City92,44.99,0,418.42,False,True,False,False,False,False,True,False,False,False,0.5309752871530137
ORD00005104,PROD00005104,USER00005104,2024-03-10,,240.8,1,,Not Returned,,51,City90,39.66,0,240.8,True,False,False,False,False,False,True,False,False,False,0.5252784975745185
ORD00005105,PROD00005105,USER00005105,2024-05-25,2023-04-14,11.14,3,Not as described,Returned,-407.0,64,City91,42.95,1,33.42,False,True,False,False,True,False,False,False,False,False,0.5202138099074527
ORD00005106,PROD00005106,USER00005106,2024-03-08,,24.92,3,,Not Returned,,21,City51,2.06,0,74.76,False,True,False,False,True,True,False,False,False,True,0.5116152135737521
ORD00005107,PROD00005107,USER00005107,2023-03-11,,126.18,2,,Not Returned,,41,City76,38.02,0,252.36,False,True,False,True,False,True,False,False,False,True,0.5486863618708062
ORD00005108,PROD00005108,USER00005108,2023-05-19,,169.16,4,,Not Returned,,67,City60,39.2,0,676.64,False,False,False,False,True,False,False,True,False,True,0.5097018699477232
ORD00005112,PROD00005112,USER00005112,2023-05-19,2024-04-13,365.19,1,Not as described,Returned,330.0,23,City80,35.81,1,365.19,False,False,True,True,False,False,True,False,False,False,0.503588109759975
ORD00005113,PROD00005113,USER00005113,2023-07-17,2024-09-11,419.51,2,Defective,Returned,422.0,20,City39,44.01,1,839.02,False,True,False,False,False,False,False,False,True,False,0.5004891476749415
ORD00005116,PROD00005116,USER00005116,2024-05-05,,190.99,2,,Not Returned,,48,City16,39.33,0,381.98,False,True,False,True,False,True,False,False,False,False,0.5435843581283807
ORD00005119,PROD00005119,USER00005119,2023-11-23,,241.49,4,,Not Returned,,36,City20,38.4,0,965.96,False,False,False,False,False,False,False,True,False,True,0.5065824068453894
ORD00005121,PROD00005121,USER00005121,2024-05-10,2023-07-10,220.19,4,Changed mind,Returned,-305.0,66,City6,16.29,1,880.76,False,True,False,True,False,False,False,False,False,False,0.5033574995442411
ORD00005122,PROD00005122,USER00005122,2023-06-29,,385.54,1,,Not Returned,,48,City11,45.77,0,385.54,False,False,False,True,False,True,False,False,False,True,0.5504955329255312
ORD00005124,PROD00005124,USER00005124,2023-05-31,,382.01,5,,Not Returned,,55,City11,40.3,0,1910.05,False,False,False,False,False,False,False,True,False,True,0.5014639740125496
ORD00005128,PROD00005128,USER00005128,2024-05-13,,447.27,2,,Not Returned,,34,City69,26.38,0,894.54,False,True,False,True,False,False,False,True,False,False,0.5041667249598005
ORD00005129,PROD00005129,USER00005129,2024-01-12,2023-07-14,282.34,1,Defective,Returned,-182.0,28,City57,49.16,1,282.34,False,False,False,False,True,False,True,False,False,False,0.5302718797319232
ORD00005130,PROD00005130,USER00005130,2024-12-25,,158.75,3,,Not Returned,,36,City15,32.16,0,476.25,False,False,True,True,False,False,True,False,False,False,0.5012238437430463
